pc1,pc2,value
2.1201219E+05,2.0044703E+04,0E+00
6.072173E+05,-8.724156E+03,0E+00
-6.3771176E+04,1.0744758E+05,0E+00
-9.499802E+04,5.614991E+04,0E+00
-7.927601E+04,5.90923E+04,0E+00
-1.2849348E+05,-9.634051E+04,0E+00
-5.6002203E+04,-1.0351828E+05,0E+00
-8.047992E+04,8.2906945E+04,0E+00
-1.3997372E+05,-2.1686615E+04,0E+00
4.1049684E+04,2.2192217E+05,0E+00
9.376581E+04,3.2934466E+05,1E+00
-5.1733895E+04,3.1499877E+04,1E+00
-1.3540642E+05,-9.285263E+04,0E+00
3.2801294E+05,-1.0742834E+04,0E+00
-9.064866E+04,-8.461964E+04,1E+00
8.576982E+05,-2.1295747E+05,0E+00
-1.1318373E+04,1.8128989E+05,0E+00
3.1953225E+05,-1.442937E+05,0E+00
-1.5763827E+05,-8.007751E+04,1E+00
-6.4198668E+04,1.0770709E+05,1E+00
-1.13678414E+05,2.0865746E+04,1E+00
3.2439384E+05,-2.0351002E+04,1E+00
-9.721479E+04,-8.014961E+04,0E+00
3.5060596E+03,-9.028988E+04,0E+00
9.804599E+04,5.1047355E+04,0E+00
6.086062E+04,8.2389086E+04,0E+00
4.480171E+04,2.4120412E+04,0E+00
1.991774E+05,-5.2453844E+04,0E+00
2.7143863E+04,-1.159492E+05,1E+00
-6.66594E+04,-9.727668E+04,0E+00
-8.6961805E+04,-1.20785414E+05,0E+00
-1.6313948E+05,-7.74002E+04,0E+00
-1.0605662E+05,-1.6864271E+04,0E+00
1.0676402E+05,1.1417357E+05,0E+00
-7.746486E+04,8.08461E+04,0E+00
-1.381158E+05,-2.2538781E+04,0E+00
2.0738143E+04,-6.6463516E+04,1E+00
-1.3396067E+05,-9.4009516E+04,0E+00
-7.3680625E+04,7.867898E+04,0E+00
-1.08895766E+05,2.9662975E+04,0E+00
-1.0844795E+05,-7.3988695E+04,1E+00
-5.6058812E+04,-9.196665E+04,0E+00
-8.0022445E+04,-9.0417734E+04,0E+00
3.3049547E+05,-1.4986675E+05,0E+00
-1.2913329E+05,-9.651127E+04,1E+00
-8.066331E+04,8.24695E+04,0E+00
5.9309453E+03,2.059774E+05,0E+00
-1.0602154E+05,-7.5147016E+04,1E+00
-1.1367969E+05,9.532526E+03,1E+00
-9.97131E+04,3.6258406E+04,0E+00
-5.2879895E+04,4.597644E+04,0E+00
-1.19879414E+05,1.2922347E+04,1E+00
7.657303E+04,-8.806026E+04,0E+00
-1.1648652E+05,-3.3355734E+04,0E+00
2.018887E+04,2.4333938E+05,0E+00
-1.023462E+05,-7.709936E+04,1E+00
-9.523997E+04,-8.122198E+04,0E+00
1.3389398E+05,1.0467619E+05,1E+00
-1.1422055E+05,-7.059507E+04,1E+00
2.9723953E+05,-1.3059965E+05,0E+00
-1.3496923E+05,-8.178733E+04,1E+00
-3.6162438E+04,1.6054347E+05,0E+00
-1.4933503E+05,-5.053351E+04,0E+00
-1.5189556E+05,-4.9087895E+04,0E+00
1.7575492E+05,-1.3120145E+05,1E+00
-1.2332878E+05,-6.542822E+04,1E+00
-1.2506632E+05,-2.959966E+04,0E+00
-8.597766E+04,-8.650502E+04,0E+00
-3.1846613E+04,1.4669172E+05,0E+00
-5.8217047E+04,-6.776636E+04,0E+00
-7.131702E+04,-8.388876E+04,0E+00
3.4655142E+03,2.1848245E+05,0E+00
1.00463586E+05,3.533094E+05,0E+00
-7.606694E+04,9.1286336E+04,1E+00
1.2796313E+04,2.1380434E+05,0E+00
4.1658115E+03,-7.9907016E+04,0E+00
-1.0159844E+05,-7.800073E+04,1E+00
1.3273842E+05,5.3496332E+04,0E+00
-6.1714055E+04,-1.9416863E+04,0E+00
-5.264397E+04,-1.0539708E+05,1E+00
-9.357942E+02,2.2094144E+05,0E+00
-1.0105909E+05,2.5721691E+04,1E+00
-1.15394195E+05,2.176452E+04,0E+00
-4.780663E+04,1.1152335E+05,0E+00
-4.9054508E+04,-8.394174E+04,0E+00
-7.690029E+04,-5.723243E+04,0E+00
-1.3306831E+05,-9.43105E+04,0E+00
2.4669355E+05,-1.2610097E+05,1E+00
-1.5508839E+04,-9.205677E+04,0E+00
-2.7882076E+04,1.6735436E+05,0E+00
-1.0409588E+05,-5.3845344E+04,0E+00
-9.081466E+04,6.5215652E+04,1E+00
6.7854766E+04,-5.8874156E+04,0E+00
-1.076835E+05,-9.722294E+04,1E+00
1.4109744E+05,-6.614229E+04,0E+00
-1.28045836E+05,-9.738925E+04,0E+00
-1.124846E+05,-9.440231E+04,0E+00
6.8624016E+04,3.4298972E+05,1E+00
4.403669E+04,1.1500634E+05,0E+00
2.8871184E+05,2.1748192E+05,0E+00
3.0284342E+04,-3.7580035E+04,0E+00
-8.049961E+04,8.234587E+04,1E+00
-1.2492048E+05,-6.4539305E+04,0E+00
-8.9492086E+04,6.454218E+04,1E+00
-9.010871E+04,3.1651332E+04,0E+00
-7.518208E+04,9.089019E+04,1E+00
-1.4176878E+05,-7.674283E+04,0E+00
9.9676434E+02,2.1986338E+05,0E+00
-9.998377E+04,-6.7116336E+04,0E+00
3.5517466E+03,7.027088E+04,0E+00
-4.8180754E+04,1.3315875E+05,0E+00
-6.3143418E+04,8.5084695E+04,0E+00
-7.448239E+04,7.931708E+04,0E+00
-1.4398278E+05,-8.836416E+04,0E+00
-1.0328396E+05,-9.969417E+04,0E+00
7.845462E+04,-3.0187809E+04,1E+00
-8.2563695E+04,-8.8762234E+04,1E+00
2.4867388E+05,-1.0344377E+05,0E+00
-5.8992266E+04,2.1629897E+03,0E+00
-3.5558387E+04,1.1542503E+05,0E+00
1.7122928E+05,-5.3683074E+04,0E+00
-3.9446996E+04,-7.8275195E+04,0E+00
-4.945737E+04,-9.593816E+04,0E+00
-1.1960264E+03,2.2105353E+05,0E+00
-1.5205289E+05,-4.9235227E+04,1E+00
-5.847562E+04,1.1613018E+05,0E+00
1.5959795E+03,1.857659E+05,1E+00
-1.2194282E+05,-6.6181875E+04,1E+00
-1.1983329E+05,1.3199375E+03,1E+00
-1.622262E+05,-6.62329E+04,1E+00
-1.5530098E+05,-8.177022E+04,1E+00
-1.420133E+05,-8.877247E+04,1E+00
1.3211786E+05,-8.3243625E+04,0E+00
-6.0194155E+03,-9.781817E+04,0E+00
-6.745501E+04,5.337491E+04,0E+00
-1.3878966E+05,-2.2287162E+04,0E+00
-1.0083757E+05,3.6627832E+04,0E+00
6.735233E+04,-8.1322695E+04,1E+00
-4.651199E+04,1.098321E+05,0E+00
4.5016707E+04,2.4154094E+05,0E+00
8.054957E+04,3.371764E+05,0E+00
-1.3128798E+05,-9.529173E+04,1E+00
-5.8172133E+04,1.1582908E+05,0E+00
7.2132625E+04,-1.0682049E+05,1E+00
-1.7883527E+04,-9.056853E+04,0E+00
-1.4557712E+05,-5.240227E+04,0E+00
-1.3724133E+04,1.9366322E+05,0E+00
2.1262508E+05,-8.51626E+04,0E+00
-5.879452E+04,1.0781663E+05,0E+00
9.926586E+04,-8.391748E+04,1E+00
-2.4060989E+03,2.2168388E+05,0E+00
-7.6294875E+04,-6.9020445E+04,1E+00
2.0122286E+03,2.1968662E+05,0E+00
-5.1487406E+04,1.3473747E+05,0E+00
-1.1011761E+04,-9.483398E+04,0E+00
-6.4244305E+04,5.2289945E+04,0E+00
-5.101859E+04,5.6712125E+04,0E+00
6.884061E+04,-1.3378899E+04,1E+00
5.0086034E+05,-1.7719064E+05,0E+00
3.293489E+05,-1.490136E+05,1E+00
6.45136E+05,-1.6695584E+05,1E+00
-5.5023082E+04,6.827545E+04,0E+00
-7.390583E+04,2.3242104E+04,0E+00
-3.0933941E+04,-6.0397695E+04,0E+00
5.7060254E+04,-1.1021339E+05,1E+00
-6.851741E+04,7.593144E+04,0E+00
-2.8273447E+04,8.668979E+04,0E+00
-6.742388E+04,7.6821695E+04,0E+00
1.3404948E+05,-1.0757157E+05,0E+00
-1.089598E+05,-9.659918E+04,0E+00
-1.2816376E+05,-5.249329E+03,0E+00
-1.5366844E+05,-4.827352E+04,1E+00
-1.54748545E+04,1.946566E+05,0E+00
4.4919434E+05,1.2730155E+05,1E+00
9.952607E+04,3.2595238E+05,0E+00
-5.582604E+04,-1.03586336E+05,0E+00
-1.2714795E+05,-6.2999664E+04,0E+00
-5.2602082E+04,-1.05372516E+05,0E+00
-1.2953287E+05,-9.6331305E+04,0E+00
-3.722806E+04,-9.196145E+04,0E+00
-6.868138E+04,-8.519275E+04,1E+00
3.535513E+05,-1.2584928E+05,0E+00
-9.973618E+04,-6.732898E+04,0E+00
3.8283598E+04,1.676143E+05,0E+00
7.796373E+04,3.3760278E+05,0E+00
-1.6080877E+05,-6.701769E+04,0E+00
1.8725617E+04,-1.939775E+04,0E+00
4.2796652E+04,-9.163742E+04,0E+00
-9.031015E+04,-8.403898E+04,0E+00
-1.5375639E+05,-4.8265234E+04,0E+00
-1.6946917E+05,-7.382798E+04,1E+00
-7.741765E+04,-9.056222E+04,0E+00
-7.3331375E+04,8.999893E+04,0E+00
7.257362E+04,3.4030175E+05,0E+00
2.7055168E+04,1.5909183E+05,0E+00
6.159721E+03,2.0599094E+05,0E+00
-7.451725E+04,-9.327997E+04,0E+00
-1.2708769E+05,-6.265635E+04,0E+00
-1.2937536E+05,-9.641014E+04,1E+00
2.7053152E+04,-1.1588085E+05,1E+00
1.1137755E+05,-6.281373E+04,0E+00
-8.5653086E+04,-8.646809E+04,1E+00
3.952552E+04,2.447785E+05,0E+00
9.5811455E+03,-9.4972914E+04,1E+00
-7.465835E+04,-9.321479E+04,0E+00
-2.8176055E+04,-1.0769095E+05,0E+00
-1.4664161E+05,-5.236167E+04,0E+00
1.6813423E+05,-1.1340593E+03,0E+00
6.232911E+03,1.7294252E+05,1E+00
-7.8059775E+03,1.1072798E+05,0E+00
-1.2955845E+05,-9.633272E+04,0E+00
-1.1460194E+05,-7.035743E+04,0E+00
-8.367816E+04,-8.7341555E+04,0E+00
-7.514756E+04,-9.265582E+04,0E+00
-9.30858E+04,3.2752115E+04,0E+00
-1.4731638E+05,-8.6180375E+04,1E+00
2.5406384E+05,-1.1756082E+05,1E+00
-4.7913195E+04,1.2160108E+05,0E+00
9.544227E+04,1.8965247E+05,0E+00
5.286815E+05,-1.1259136E+05,0E+00
-9.2084555E+04,-8.359944E+04,0E+00
-1.9139732E+04,-2.1074016E+04,0E+00
-1.5724427E+05,-8.061008E+04,1E+00
-4.0636316E+04,-8.928263E+04,0E+00
2.1579489E+05,-1.3109E+05,0E+00
-5.892246E+04,1.15991195E+05,0E+00
-2.8636668E+04,1.6786427E+05,0E+00
-8.6698484E+04,-6.3055355E+04,0E+00
-1.3040996E+05,-8.4193734E+04,1E+00
6.654462E+04,2.1738089E+05,0E+00
-1.5170922E+05,-8.377708E+04,0E+00
4.018179E+05,-4.110137E+04,0E+00
3.4542758E+04,2.7020088E+05,0E+00
-8.026434E+04,8.2236625E+04,0E+00
-4.0759074E+04,-8.952569E+04,1E+00
-8.2168125E+04,6.0294645E+04,0E+00
3.4186116E+05,-8.760758E+04,0E+00
-1.3533772E+05,-2.4075629E+04,0E+00
-5.59794E+04,1.2583565E+05,0E+00
1.4583094E+05,-1.1498278E+05,0E+00
-7.9299414E+04,-1.0177296E+05,1E+00
-1.3325025E+05,-5.9455914E+04,0E+00
2.1476125E+05,-7.27594E+04,0E+00
-3.1631318E+04,3.244559E+04,0E+00
-8.170236E+04,-8.9434875E+04,0E+00
2.2838388E+05,4.446258E+04,0E+00
-5.866274E+04,1.0446545E+05,0E+00
-9.886587E+04,4.6933773E+04,0E+00
5.1086004E+04,-9.534185E+04,0E+00
-8.578713E+03,9.945079E+04,0E+00
-1.5081398E+05,-8.4124164E+04,0E+00
-6.4648145E+04,3.911859E+04,0E+00
1.1289479E+05,-9.627568E+04,0E+00
-2.555319E+04,-1.0917807E+05,1E+00
-1.651721E+05,-7.625858E+04,1E+00
-2.6882719E+04,-8.577036E+04,0E+00
-2.4401184E+04,-1.0986449E+05,0E+00
-3.415502E+04,6.724455E+04,0E+00
4.9724225E+05,-1.0918753E+05,0E+00
-9.847616E+04,-7.989827E+04,0E+00
-1.644743E+05,-8.795568E+04,0E+00
-7.973753E+04,-9.062734E+04,1E+00
1.6759406E+05,-1.2666048E+05,0E+00
-1.5318905E+05,-4.852269E+04,0E+00
-1.3891272E+05,-2.2264412E+04,1E+00
5.113205E+05,-1.3725644E+05,0E+00
7.8481444E+05,-4.224221E+04,1E+00
9.73644E+04,-1.7698545E+04,0E+00
-7.4657984E+04,7.9653484E+04,0E+00
-7.3044914E+04,-8.253224E+04,0E+00
1.3928506E+05,-6.4452934E+04,0E+00
-5.1250008E+04,-2.5766355E+04,0E+00
-4.9882242E+04,-1.0690303E+05,0E+00
-1.2763639E+05,-9.780853E+04,0E+00
-1.5170169E+05,-9.5230586E+04,1E+00
1.0241406E+05,3.472404E+05,0E+00
9.362504E+05,-9.150754E+04,0E+00
-1.02063125E+05,-7.750135E+04,0E+00
1.6208813E+04,2.9117127E+04,0E+00
3.2700322E+03,2.1885305E+05,0E+00
4.9685316E+04,2.409043E+05,0E+00
-1.3401892E+05,-1.3526097E+04,0E+00
-1.2808323E+05,-1.6599734E+04,0E+00
4.9299945E+04,9.728091E+03,0E+00
-8.84868E+04,3.0810598E+04,1E+00
6.275883E+05,-1.4679938E+05,0E+00
6.641988E+05,3.1543503E+03,0E+00
1.2478588E+05,-7.7028914E+04,0E+00
-2.0927041E+04,-8.8660875E+04,0E+00
-6.357449E+04,-7.76548E+03,0E+00
-4.1140516E+04,-5.5317742E+04,0E+00
-7.364073E+04,-5.8890875E+04,0E+00
-1.176177E+05,-6.841893E+04,0E+00
-1.3997372E+05,-2.1686615E+04,0E+00
-5.2544504E+04,6.929307E+04,0E+00
6.930598E+04,1.4688288E+05,0E+00
-1.2545241E+05,-6.4012293E+04,1E+00
-1.4035719E+05,-2.147688E+04,1E+00
-3.0255393E+04,1.3485512E+05,0E+00
-1.374104E+05,-8.035924E+04,0E+00
6.975524E+04,3.4165106E+05,0E+00
-1.3422017E+05,-4.721603E+04,0E+00
-1.3185664E+05,-9.500202E+04,0E+00
-9.081466E+04,6.5215652E+04,0E+00
-1.6313308E+05,-6.5947055E+04,0E+00
-7.8963516E+04,8.1578914E+04,0E+00
-1.2507931E+04,1.8214131E+05,0E+00
1.0045264E+04,4.280381E+04,0E+00
-7.805656E+04,8.111167E+04,0E+00
-8.366037E+04,5.033134E+04,0E+00
-8.90594E+04,-8.551368E+04,0E+00
-1.4712303E+05,-8.635242E+04,0E+00
-1.2768503E+05,-9.7356555E+04,0E+00
1.148045E+06,-1.7500983E+05,0E+00
1.1212758E+04,-1.0740665E+05,0E+00
-1.367608E+05,-5.792792E+04,1E+00
-8.481412E+04,-1.1058E+05,0E+00
-9.443802E+04,-8.213714E+04,1E+00
-1.6597136E+05,-7.581204E+04,1E+00
2.8598736E+04,-9.3792914E+04,0E+00
-1.963445E+04,-9.050509E+04,0E+00
-1.584168E+05,-5.7057434E+04,0E+00
-7.16833E+03,-9.7331E+04,0E+00
-1.5406045E+05,-9.388377E+04,0E+00
-4.6633523E+04,6.4972223E+04,0E+00
-5.2801945E+04,-1.052562E+05,0E+00
5.1014246E+04,-6.1707375E+04,0E+00
9.739488E+04,1.4408838E+05,0E+00
2.8771216E+05,-1.0405874E+05,1E+00
-4.212051E+03,-9.883557E+04,1E+00
-1.3915122E+05,-9.083114E+04,1E+00
9.359738E+04,3.291918E+05,0E+00
-1.2369305E+05,-7.965314E+03,0E+00
-1.0237541E+05,3.7497945E+04,0E+00
3.5564538E+05,1.9492486E+04,0E+00
-2.716957E+04,-1.0831346E+05,0E+00
6.925494E+04,3.4189706E+05,0E+00
-4.2512984E+04,1.4152488E+05,0E+00
7.729592E+04,2.8673607E+04,0E+00
1.9720542E+05,-1.2033528E+05,0E+00
-1.3468736E+05,-9.3361445E+04,0E+00
2.1527712E+05,-5.0357992E+04,0E+00
-9.489055E+04,-8.117749E+04,0E+00
8.478427E+04,3.3394462E+05,0E+00
2.2266426E+04,-1.1311587E+05,0E+00
-9.116256E+04,-8.399399E+04,1E+00
-1.2866119E+05,-9.678932E+04,0E+00
-6.207977E+04,7.3368695E+04,0E+00
-4.143021E+04,-5.429356E+04,0E+00
3.918847E+05,3.3705965E+04,0E+00
6.0340836E+04,2.9137244E+05,0E+00
-1.569895E+05,-9.225273E+04,1E+00
-1.705514E+04,1.2685491E+05,0E+00
1.7114275E+05,-7.142192E+04,0E+00
-9.460057E+04,-1.0454588E+05,0E+00
2.2249676E+04,2.0877061E+05,0E+00
-1.0168944E+05,-7.6411555E+04,0E+00
-3.4210004E+04,1.0261714E+05,0E+00
1.2685891E+05,-9.317809E+04,0E+00
-4.929189E+04,7.256249E+03,0E+00
-1.300912E+05,-9.599934E+04,0E+00
-1.5335723E+05,-4.8430758E+04,1E+00
-8.011772E+04,-1.0126814E+05,0E+00
-1.3191917E+05,-9.502586E+04,1E+00
-1.05562375E+05,3.9144973E+04,0E+00
-1.4456489E+05,-5.308261E+04,0E+00
-1.28487414E+05,-6.1002254E+04,1E+00
-1.346233E+05,-5.8211367E+04,1E+00
-1.414622E+05,-5.5291703E+04,1E+00
7.568642E+04,-5.7705537E+03,0E+00
2.717566E+05,-1.1654969E+05,1E+00
1.335815E+05,-1.3020831E+05,0E+00
-8.592118E+04,-4.053427E+04,1E+00
-1.6013383E+05,-6.740762E+04,0E+00
-1.3064834E+05,-3.8059055E+04,0E+00
7.6254586E+04,3.2691538E+05,0E+00
-1.501497E+05,-4.9796707E+04,0E+00
2.9037112E+05,7.6723813E+03,0E+00
-1.2482162E+05,-6.4582695E+04,1E+00
-1.0309189E+05,2.6434055E+04,1E+00
3.7214056E+05,1.8007495E+05,0E+00
9.262612E+04,3.2959544E+05,0E+00
-1.0297729E+05,-7.740687E+04,0E+00
1.0328764E+05,-5.3293207E+04,0E+00
-5.9093508E+04,-9.982112E+03,1E+00
-8.771862E+04,2.9314316E+04,0E+00
-6.37241E+04,-9.908459E+04,0E+00
3.831873E+05,5.7922418E+04,0E+00
-6.0254562E+04,-8.955987E+04,0E+00
-7.725636E+04,2.3715658E+04,0E+00
-5.0199562E+04,1.3403308E+05,0E+00
-6.6235125E+04,1.0866679E+05,0E+00
-1.0710771E+05,-7.463333E+04,0E+00
-1.7067193E+04,8.02763E+04,0E+00
3.7780125E+05,-8.5249805E+04,0E+00
7.313335E+04,3.3995322E+05,0E+00
-1.0400731E+05,-9.924539E+04,0E+00
6.227009E+05,-1.6536373E+05,0E+00
2.5619281E+05,-1.314063E+05,0E+00
-1.01810484E+05,-1.0060711E+05,1E+00
-2.8356672E+04,5.4891035E+04,0E+00
-9.6900945E+04,-4.573736E+04,0E+00
-6.464547E+04,-6.401248E+04,1E+00
-1.246027E+05,-7.043502E+03,0E+00
-3.182378E+04,1.6949838E+05,0E+00
-5.8490605E+04,1.1617837E+05,1E+00
-1.407386E+05,-5.4314117E+04,1E+00
-8.983702E+04,-8.455699E+04,0E+00
-9.184576E+04,-2.5923867E+04,0E+00
5.0512367E+04,-9.494265E+04,0E+00
-4.683153E+04,4.059795E+04,0E+00
1.0796943E+05,-9.414295E+04,0E+00
-3.5055695E+04,-7.9270516E+04,0E+00
-1.1547295E+05,-2.30017E+04,0E+00
-1.0123064E+05,-3.2142668E+04,1E+00
3.370369E+05,-1.0763511E+05,0E+00
-1.030376E+05,3.791317E+04,0E+00
2.7862244E+05,-7.424684E+04,0E+00
-8.644656E+03,-9.568651E+04,0E+00
-6.4850477E+04,-2.972441E+04,0E+00
-6.8270836E+04,-1.619371E+04,0E+00
1.9599441E+04,2.1017295E+05,0E+00
9.482007E+04,-7.567632E+04,0E+00
-1.1576091E+05,-3.4741305E+04,0E+00
2.9199816E+05,-1.9711906E+05,1E+00
-1.18571305E+05,-6.809462E+04,0E+00
-1.4186419E+05,-8.963756E+04,0E+00
2.1767631E+05,-3.2722648E+04,0E+00
-1.0515421E+05,-7.6177016E+04,0E+00
7.690204E+05,-1.8633298E+05,0E+00
-1.6243381E+05,-6.6252055E+04,0E+00
-1.0192827E+05,-7.7548484E+04,0E+00
-9.441084E+04,4.462939E+04,1E+00
-7.684636E+04,-9.132399E+04,0E+00
-5.680913E+04,-6.840689E+04,0E+00
4.3621113E+03,-1.1437416E+05,1E+00
2.6430688E+05,-1.133923E+05,0E+00
1.8668012E+04,-8.998521E+04,1E+00
-6.1848355E+04,4.8527227E+04,1E+00
1.744044E+05,1.3316069E+05,0E+00
-6.20417E+04,1.068035E+05,0E+00
3.1254594E+05,-1.517697E+05,0E+00
2.0916986E+05,-1.2372035E+04,0E+00
-1.5116275E+05,-7.255636E+04,0E+00
-1.04984016E+05,3.8920113E+04,0E+00
-1.3776514E+05,-2.286666E+04,0E+00
-4.7213727E+04,-7.4415586E+04,1E+00
-9.03322E+04,6.494072E+04,0E+00
-7.2251655E+03,2.1296633E+05,0E+00
-7.89772E+04,8.155778E+04,0E+00
8.062673E+03,-3.5360184E+04,0E+00
-1.6656892E+05,-7.539965E+04,1E+00
-1.2756937E+05,-9.748595E+04,1E+00
1.2570353E+04,5.3695934E+04,0E+00
3.2342303E+05,-4.282431E+04,1E+00
-7.231919E+04,-5.974655E+04,0E+00
-1.6000666E+05,-8.367971E+04,0E+00
5.2498137E+04,-1.0740751E+05,0E+00
3.099716E+05,7.7412445E+04,0E+00
1.8850756E+05,3.3192844E+05,0E+00
4.9254907E+03,-1.0371259E+05,0E+00
-1.7654986E+04,-5.9126465E+03,0E+00
-1.6547373E+05,-7.608454E+04,0E+00
-1.6101273E+05,-7.862707E+04,0E+00
-1.2172888E+05,-8.67793E+03,0E+00
-1.6330658E+05,-6.580541E+04,1E+00
-7.68376E+04,-5.7476312E+04,0E+00
-1.0780164E+05,-9.716001E+04,1E+00
-1.08831414E+05,2.9645963E+04,0E+00
2.643073E+05,-1.126896E+05,0E+00
4.81264E+05,-1.3178236E+05,0E+00
-9.912286E+04,-7.977598E+04,0E+00
-4.97959E+04,1.3390522E+05,0E+00
-1.1050186E+05,-6.121584E+04,0E+00
5.4140644E+05,-1.6679072E+05,0E+00
-1.14804734E+05,-1.2936689E+04,0E+00
2.9056747E+05,-2.572048E+04,0E+00
-1.2556301E+05,-6.3980402E+04,0E+00
1.9633231E+05,-1.309955E+05,0E+00
2.0593808E+05,1.4359419E+05,0E+00
2.6490375E+05,-1.3536234E+05,0E+00
-3.506758E+04,1.5999188E+05,1E+00
-4.4374676E+04,3.910705E+04,0E+00
-1.22522695E+05,-3.0511756E+04,0E+00
7.6386055E+04,2.810718E+05,0E+00
-1.268345E+05,-9.7848125E+04,0E+00
-1.0503109E+05,-4.1776125E+04,0E+00
6.655982E+04,-1.15161125E+05,0E+00
-3.9600605E+04,-8.991715E+04,0E+00
4.089247E+05,-4.564359E+04,0E+00
-7.46176E+04,7.951166E+04,0E+00
-9.815281E+04,-1.02658555E+05,0E+00
-7.726188E+04,8.04503E+04,1E+00
-1.3641934E+05,-2.359287E+04,0E+00
2.7554127E+04,1.8256202E+05,0E+00
-1.3510092E+05,-9.265304E+04,1E+00
7.988244E+04,-8.909111E+04,0E+00
2.9425466E+05,1.0085548E+05,0E+00
-1.993525E+04,4.821183E+04,0E+00
-1.3606883E+05,-2.3872688E+04,0E+00
-1.1038366E+05,-7.279682E+04,0E+00
-1.1782652E+05,-9.143707E+04,0E+00
-8.351259E+04,-6.4918086E+04,0E+00
1.0246064E+05,3.2553594E+05,0E+00
-1.3318127E+05,-2.5308367E+04,0E+00
-1.180246E+03,-5.450147E+04,0E+00
7.521225E+04,2.1318084E+05,0E+00
-1.20293484E+05,-9.048639E+04,0E+00
-7.1696734E+04,-7.0847336E+04,0E+00
-1.8681436E+04,-2.2510023E+04,0E+00
-1.0001754E+05,-1.0169084E+05,0E+00
-8.130244E+04,7.184512E+04,0E+00
2.1473898E+05,-3.902092E+03,0E+00
1.7066997E+05,4.2387258E+04,1E+00
-1.5292645E+05,-4.8750906E+04,1E+00
-1.8057652E+04,4.7433723E+04,0E+00
-1.470656E+05,-7.483636E+04,0E+00
4.1366277E+04,-4.184652E+04,0E+00
-1.6295203E+05,-6.599447E+04,1E+00
1.6059327E+05,2.94944E+05,0E+00
-1.314909E+05,-9.518039E+04,0E+00
-1.025551E+05,-7.6870125E+04,0E+00
1.9470112E+05,1.8502006E+04,0E+00
-1.390087E+05,-2.2157186E+04,0E+00
-7.5804516E+04,7.9858695E+04,0E+00
-1.138556E+05,-9.398717E+04,0E+00
-1.2769363E+05,-8.624499E+04,0E+00
1.185454E+04,2.3681798E+05,0E+00
1.434638E+05,2.3379305E+04,0E+00
-6.0214727E+04,-1.02170914E+05,0E+00
6.160156E+03,-9.368059E+04,0E+00
-1.340668E+05,-9.3786125E+04,0E+00
-1.640162E+05,-8.798175E+04,0E+00
1.9355719E+04,2.5540669E+05,0E+00
-2.716178E+04,1.6712539E+05,0E+00
-9.2124E+04,3.2642672E+04,0E+00
-6.721797E+04,-9.752569E+04,0E+00
5.5930695E+04,-1.0989514E+05,1E+00
-1.05492664E+05,3.9134043E+04,1E+00
6.1386062E+04,-1.0161281E+05,0E+00
3.1280432E+04,-9.435762E+04,0E+00
-1.2046516E+05,-6.656678E+04,1E+00
-1.3669069E+05,-2.3434758E+04,0E+00
1.30089555E+05,-1.885891E+04,0E+00
1.8078016E+05,-1.3402048E+05,1E+00
-5.656323E+04,1.1468476E+05,0E+00
-4.011649E+04,-4.3250684E+04,0E+00
-1.27965484E+05,-5.456008E+03,0E+00
-1.144641E+05,-7.039362E+04,0E+00
1.4124216E+04,-9.75269E+04,0E+00
-5.815651E+04,1.2021997E+04,0E+00
-6.3875023E+04,-4.1675105E+04,1E+00
1.9123111E+05,-1.399052E+05,0E+00
2.326658E+05,-6.0806625E+04,0E+00
-1.2190779E+05,-1.0059162E+05,1E+00
8.693885E+04,2.7116889E+04,0E+00
-1.0415346E+05,3.8342086E+04,1E+00
-1.4684253E+05,-8.609161E+04,0E+00
-5.92098E+04,-2.1341402E+04,0E+00
-1.0777713E+05,-9.714931E+04,1E+00
4.545561E+04,3.3999957E+04,0E+00
-3.0737678E+04,1.1299913E+05,0E+00
-1.2928751E+05,-2.781688E+04,0E+00
-5.3332137E+04,-9.407569E+04,0E+00
-1.1151868E+05,1.9942363E+04,0E+00
1.864825E+05,1.5969503E+05,0E+00
1.2576791E+05,-9.127557E+04,0E+00
-6.4712113E+04,1.0789704E+05,1E+00
-5.2956848E+04,-8.248473E+04,0E+00
-9.399627E+04,-8.24462E+04,0E+00
-1.3279695E+05,-1.4093553E+04,0E+00
-1.0306631E+05,-9.986046E+04,0E+00
-1.0567268E+05,-9.833484E+04,0E+00
-5.5629246E+04,1.2561453E+05,0E+00
-1.6418848E+05,-6.5326688E+04,0E+00
-1.0520151E+05,3.8939324E+04,0E+00
7.997721E+04,2.2404103E+05,0E+00
-1.2599108E+05,-8.620618E+04,1E+00
-4.3096594E+04,1.4160947E+05,0E+00
-1.9261667E+03,2.2143878E+05,0E+00
3.9264566E+04,-1.235059E+05,1E+00
-1.0958157E+05,-5.0182875E+04,0E+00
-1.0967635E+05,-7.2896836E+04,0E+00
2.4795384E+05,-7.977541E+04,0E+00
-1.6032767E+04,-1.0295319E+05,1E+00
5.383648E+05,-1.0624921E+05,0E+00
-1.6870173E+05,-7.41992E+04,0E+00
1.9498619E+05,4.0903027E+04,0E+00
-9.064036E+04,6.512677E+04,0E+00
-1.4405002E+05,-4.140757E+04,0E+00
2.4192836E+05,-1.4556006E+05,1E+00
-6.4415195E+04,-9.920688E+04,0E+00
-1.2752184E+05,-5.667505E+03,0E+00
-1.4643497E+05,-4.0715324E+04,0E+00
